주소,공원_요소명,공원_거리 (m),기관명_요소명,기관명_거리 (m),역명_요소명,역명_거리 (m),정류장명_요소명,정류장명_거리 (m),주차장_요소명,주차장_거리 (m),초등학교명,초등학교 거리,중학교명,중학교 거리,고등학교명,고등학교 거리
서울특별시 중랑구 상봉중앙로5다길 19,봉화산근린공원,1345,정가정의학과의원,74,상봉,426,망우역.상봉터미널(중),392,우림시장공영주차장(구),1021,서울중흥초등학교,331,상봉중학교,387,중화고등학교,653
서울특별시 중랑구 상봉중앙로5다길 8,봉화산근린공원,1288,정가정의학과의원,105,상봉,493,망우역.상봉터미널(중),452,우림시장공영주차장(구),1050,서울중흥초등학교,264,상봉중학교,368,중화고등학교,579
서울특별시 중랑구 상봉중앙로6길 32,봉화산근린공원,1084,건양한의원,143,상봉,689,망우역.상봉터미널(중),413,우림시장공영주차장(구),839,서울중흥초등학교,448,상봉중학교,89,신현고등학교,557
서울특별시 중랑구 상봉중앙로6나길 16,봉화산근린공원,1188,건양한의원,142,상봉,593,망우역.상봉터미널(중),323,우림시장공영주차장(구),815,서울중흥초등학교,466,상봉중학교,165,신현고등학교,648
서울특별시 중랑구 상봉중앙로9길 20,봉화산근린공원,1106,민사랑치과의원,85,중화,612,지하철7호선중화역,601,우림시장공영주차장(구),1119,서울중흥초등학교,181,상봉중학교,353,중화고등학교,384
서울특별시 중랑구 숙선옹주로 45,봉화산근린공원,1013,우리한의원,240,화랑대,488,신내4단지아파트,318,원묵 고등학교 공용 지하주차장(구),293,서울원묵초등학교,430,원묵중학교,279,원묵고등학교,248
서울특별시 중랑구 숙선옹주로3길 20-3,봉화산근린공원,1219,상록수한의원,70,태릉입구,503,묵동구길,77,(구)북부지법주변(구),521,서울공릉초등학교,592,태릉중학교,437,원묵고등학교,505
서울특별시 중랑구 숙선옹주로5길 10-23,봉화산근린공원,1063,우리한의원,200,먹골,585,묵동구길,234,원묵 고등학교 공용 지하주차장(구),398,서울원묵초등학교,558,태릉중학교,313,원묵고등학교,348
서울특별시 중랑구 숙선옹주로5길 4-9,봉화산근린공원,1080,우리한의원,201,먹골,554,묵동구길,215,원묵 고등학교 공용 지하주차장(구),428,서울원묵초등학교,591,태릉중학교,313,원묵고등학교,378
서울특별시 중랑구 신내로 115,봉화산근린공원,269,연세은혜치과의원,166,신내,906,동성프라자앞,260,봉화산역(남) 공영주차장(시),834,서울신현초등학교,404,신현중학교,619,신현고등학교,482
서울특별시 중랑구 신내로 127,봉화산근린공원,291,연세은혜치과의원,101,신내,787,동성프라자앞,366,봉화산역(남) 공영주차장(시),698,서울봉화초등학교,415,신현중학교,804,신현고등학교,669
서울특별시 중랑구 신내로 208,봉화산근린공원,710,서일우정형외과의원,82,봉화산,157,묵동IC교차로(경유),23,봉화산역(남) 공영주차장(시),119,금성초등학교,343,원묵중학교,775,원묵고등학교,698
서울특별시 중랑구 신내로 277,봉화산근린공원,1078,현동한의원,186,화랑대,209,지하철6호선화랑대역,65,원묵 고등학교 공용 지하주차장(구),402,서울원묵초등학교,152,원묵중학교,216,태릉고등학교,61
서울특별시 중랑구 신내로16길 33,봉화산근린공원,610,서울특별시서울의료원,150,신내,613,서울의료원후문,42,봉화산역(남) 공영주차장(시),561,서울봉화초등학교,468,송곡여자중학교,1062,송곡여자고등학교,1062
서울특별시 중랑구 신내역로 160,중랑캠핑숲,1322,서울메디칼연합의원,152,신내,782,신내데시앙포레아파트정문앞,56,봉화산역(남) 공영주차장(시),1717,서울새솔초등학교,138,송곡여자중학교,1250,송곡여자고등학교,1250
서울특별시 중랑구 신내역로 165,중랑캠핑숲,1289,서울메디칼연합의원,11,신내,646,신내데시앙포레아파트정문앞,109,봉화산역(남) 공영주차장(시),1556,서울새솔초등학교,216,송곡여자중학교,1169,송곡여자고등학교,1169
서울특별시 중랑구 신내역로1길 142,중랑캠핑숲,1412,서울메디칼연합의원,134,신내,776,신내데시앙포레아파트정문앞,130,봉화산역(남) 공영주차장(시),1625,서울새솔초등학교,93,송곡여자중학교,1304,갈매고등학교,1258
서울특별시 중랑구 신내역로1길 85,중랑캠핑숲,1341,병인한의원,0,신내,502,새솔초등학교,171,봉화산역(남) 공영주차장(시),1262,서울새솔초등학교,462,송곡여자중학교,1130,송곡여자고등학교,1130
서울특별시 중랑구 양원역로 92,중랑캠핑숲,483,참좋은의원,193,신내,473,양원리,112,우림시장공영주차장(구),1313,서울양원숲초등학교,124,송곡여자중학교,233,송곡여자고등학교,233
서울특별시 중랑구 양원역로10길 47,중랑캠핑숲,275,더서울의원,151,신내,695,양원역입구,299,우림시장공영주차장(구),1354,서울양원숲초등학교,383,송곡여자중학교,334,송곡고등학교,273
서울특별시 중랑구 용마공원로 41-11,서일대뒷산공원,571,하나한의원,358,면목,1374,용마공원입구,355,우림시장공영주차장(구),847,서울면일초등학교,244,봉화중학교,464,혜원여자고등학교,510
서울특별시 중랑구 용마공원로 50-6,서일대뒷산공원,503,비노한의원,364,면목,1314,면일초등학교,333,우림시장공영주차장(구),871,서울면일초등학교,205,혜원여자중학교,482,혜원여자고등학교,482
서울특별시 중랑구 용마공원로10가길 11,서일대뒷산공원,573,하나한의원,257,면목,1287,용마공원입구,228,우림시장공영주차장(구),743,서울면일초등학교,141,혜원여자중학교,385,혜원여자고등학교,385
서울특별시 중랑구 용마공원로18길 8,서일대뒷산공원,456,비노한의원,357,면목,1302,면일초등학교,345,우림시장공영주차장(구),925,서울면일초등학교,231,혜원여자중학교,509,혜원여자고등학교,509
서울특별시 중랑구 용마공원로20길 10,서일대뒷산공원,477,비노한의원,406,면목,1347,면일초등학교,396,우림시장공영주차장(구),957,서울면일초등학교,280,혜원여자중학교,559,혜원여자고등학교,559
서울특별시 중랑구 용마공원로5가길 44,서일대뒷산공원,643,하나한의원,267,면목,1386,용마공원입구,291,우림시장공영주차장(구),755,서울면북초등학교,212,봉화중학교,382,혜원여자고등학교,473
서울특별시 중랑구 용마공원로5가길 66,서일대뒷산공원,566,하나한의원,384,면목,1386,용마공원입구,381,우림시장공영주차장(구),873,서울면일초등학교,264,봉화중학교,477,혜원여자고등학교,533
서울특별시 중랑구 용마공원로5가길 70,서일대뒷산공원,551,하나한의원,401,면목,1382,용마공원입구,394,우림시장공영주차장(구),891,서울면일초등학교,268,봉화중학교,496,혜원여자고등학교,541
서울특별시 중랑구 용마공원로5길 20-14,서일대뒷산공원,771,하나한의원,181,면목,1446,용마공원입구,276,우림시장공영주차장(구),643,서울면북초등학교,106,봉화중학교,260,혜원여자고등학교,485
서울특별시 중랑구 용마산로 210,용마폭포공원,338,연세정형외과의원,269,용마산,200,용마산하늘채아파트,107,용마폭포공원공영주차장(구),332,서울중곡초등학교,457,용마중학교,291,대원여자고등학교,1073
서울특별시 중랑구 용마산로 228,용마폭포공원,229,용마산한의원,262,용마산,140,용마산역,167,용마폭포공원공영주차장(구),94,서울면남초등학교,349,용마중학교,183,동국대학교사범대학부속고등학교,1238
서울특별시 중랑구 용마산로 331,용마도시자연공원(사가정공원),321,연세메디플러스의원,66,사가정,411,면중초등학교,42,용마폭포공원공영주차장(구),862,서울면남초등학교,674,면목중학교,339,면목고등학교,507
서울특별시 중랑구 용마산로 331-1,용마도시자연공원(사가정공원),330,연세메디플러스의원,77,사가정,412,면중초등학교,53,용마폭포공원공영주차장(구),874,서울면남초등학교,682,면목중학교,333,면목고등학교,499
서울특별시 중랑구 용마산로 513,서일대뒷산공원,1019,UC성심치과의원,80,상봉,1264,용마공원입구,281,우림시장공영주차장(구),260,서울망우초등학교,401,봉화중학교,398,혜원여자고등학교,472
서울특별시 중랑구 용마산로 669,봉화산근린공원,591,연세은혜치과의원,230,신내,565,신내교회.신내데시앙아파트,198,봉화산역(남) 공영주차장(시),964,서울신내초등학교,547,송곡여자중학교,642,송곡여자고등학교,642
서울특별시 중랑구 용마산로100길 33-6,서일대뒷산공원,422,비노한의원,204,면목,1155,면일초등학교,177,우림시장공영주차장(구),833,서울면일초등학교,84,혜원여자중학교,349,혜원여자고등학교,349
서울특별시 중랑구 용마산로100길 39-22,서일대뒷산공원,493,비노한의원,273,면목,1220,면일초등학교,221,우림시장공영주차장(구),791,서울면일초등학교,87,혜원여자중학교,363,혜원여자고등학교,363
서울특별시 중랑구 용마산로100길 49-10,서일대뒷산공원,438,비노한의원,283,면목,1232,면일초등학교,262,우림시장공영주차장(구),872,서울면일초등학교,150,혜원여자중학교,428,혜원여자고등학교,428
서울특별시 중랑구 용마산로100길 49-20,서일대뒷산공원,486,비노한의원,310,면목,1261,면일초등학교,272,우림시장공영주차장(구),835,서울면일초등학교,144,혜원여자중학교,422,혜원여자고등학교,422
서울특별시 중랑구 용마산로100길 49-22,서일대뒷산공원,499,비노한의원,318,면목,1269,면일초등학교,277,우림시장공영주차장(구),825,서울면일초등학교,145,혜원여자중학교,421,혜원여자고등학교,421
서울특별시 중랑구 용마산로100길 49-27,서일대뒷산공원,465,비노한의원,284,면목,1236,면일초등학교,251,우림시장공영주차장(구),840,서울면일초등학교,129,혜원여자중학교,407,혜원여자고등학교,407
서울특별시 중랑구 용마산로100길 49-3,서일대뒷산공원,412,비노한의원,255,면목,1203,면일초등학교,243,우림시장공영주차장(구),880,서울면일초등학교,143,혜원여자중학교,416,혜원여자고등학교,416
서울특별시 중랑구 용마산로100길 49-33,서일대뒷산공원,496,비노한의원,304,면목,1255,면일초등학교,261,우림시장공영주차장(구),816,서울면일초등학교,129,혜원여자중학교,405,혜원여자고등학교,405
서울특별시 중랑구 용마산로100길 65,서일대뒷산공원,407,비노한의원,324,면목,1262,면일초등학교,325,우림시장공영주차장(구),946,서울면일초등학교,225,혜원여자중학교,500,혜원여자고등학교,500
서울특별시 중랑구 용마산로100길 74-6,서일대뒷산공원,387,비노한의원,358,면목,1281,면일초등학교,372,우림시장공영주차장(구),1003,서울면일초등학교,281,혜원여자중학교,552,혜원여자고등학교,552
서울특별시 중랑구 용마산로105길 21,서일대뒷산공원,711,연세산돌병원,139,상봉,1105,용마공원입구,113,우림시장공영주차장(구),510,서울면일초등학교,272,혜원여자중학교,129,혜원여자고등학교,129
서울특별시 중랑구 용마산로112길 59,중랑캠핑숲,832,금란치과의원,143,신내,1518,금란교회(중),163,우림시장공영주차장(구),496,서울망우초등학교,21,봉화중학교,347,이화여자대학교병설미디어고등학교,488
서울특별시 중랑구 용마산로114길 46,중랑캠핑숲,817,양진한의원,122,신내,1497,금란교회(중),142,우림시장공영주차장(구),494,서울망우초등학교,43,봉화중학교,369,이화여자대학교병설미디어고등학교,468
