기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
한별정신건강의학과의원,126.8692788,37.52459847,"서울특별시 양천구 목동서로 256, 3층 (목동, 동문빌딩)",02-2062-1119,930,1800
한빛가정의원,126.9550446,37.5556408,"서울특별시 마포구 신촌로34길 37, 2층 (아현동)",02-363-8000,900,2000
한빛내과의원,126.9707595,37.57633216,"서울특별시 종로구 사직로 107, 3층 (내자동, 한빛빌딩)",02-725-4833,800,1700
한빛내과의원,126.9165699,37.49730371,"서울특별시 영등포구 여의대방로 89, 2층 (신길동, 익녕빌딩)",02-845-0075,900,1800
한빛내과의원,126.9184173,37.60255385,"서울특별시 은평구 진흥로1길 23, 2층 (역촌동)",02-356-7585,800,1800
한빛내과의원,126.8588674,37.52558372,서울특별시 양천구 오목로 193 (신정동),02-2608-5311,900,1800
한빛내과의원,126.9628323,37.5483556,"서울특별시 용산구 효창원로93길 9, 한빛빌딩 1,3층 (효창동)",02-3272-7582,900,1800
한빛내과의원,127.0480902,37.57053889,"서울특별시 동대문구 천호대로 227, 2층 (답십리동)",02-2216-1959,900,1800
한빛내과의원,126.8929267,37.47561964,"서울특별시 금천구 가산로 111, 2층 (가산동)",02-856-8275,900,1830
한빛마취통증의학과의원,126.8654711,37.55113567,"서울특별시 강서구 공항대로 531, 2층 201,201-1호 (염창동, 한울밸리움)",02-2651-5551,900,1900
한빛마취통증의학과의원,127.106298,37.50526654,"서울특별시 송파구 백제고분로 365, 태문빌딩 2층 (석촌동)",02-2138-2048,930,1930
한빛산부인과의원,126.9728593,37.57637789,"서울특별시 종로구 자하문로2길 4, 201호 (적선동, 경복빌딩)",02-734-7582,930,1830
한빛성모안과의원,126.9215229,37.61962267,"서울특별시 은평구 통일로 856, 3001,3002호 (불광동, 메트로타워)",02-387-3273,930,1800
한빛안과의원,127.0221192,37.54795925,"서울특별시 성동구 독서당로 300, 7층 (금호동4가)",02-2295-8013,930,1800
한빛연세내과의원,126.9325603,37.50002514,"서울특별시 동작구 성대로 11, 2층 (상도동)",02-826-7582,900,1830
한빛영상의학과의원,127.1339499,37.52277132,"서울특별시 강동구 양재대로 1303, 평원빌딩 6층 (성내동)",02-472-0082,900,1800
한빛의원,126.9749839,37.55058283,"서울특별시 용산구 한강대로104길 51 (동자동, 남영빌딩(제1호))",02-778-0656,900,1800
한빛의원,127.052187,37.5377084,"서울특별시 성동구 성수이로3길 23, 2층 (성수동2가)",02-498-8275,900,1830
한빛의원,127.0333603,37.50775499,"서울특별시 강남구 논현로 605, 2층 (논현동)",02-515-2956,900,1800
한빛정신건강의학과의원,126.9539625,37.48043139,"서울특별시 관악구 남부순환로 1838, 13층 (봉천동, CS타워)",02-887-2158,1000,1800
한빛정형외과의원,126.9781073,37.48845208,"서울특별시 동작구 동작대로29길 69, 2층 (사당동, 두성프라자)",02-592-1190,900,1800
한빛치과의원,127.0174516,37.59344768,서울특별시 성북구 동소문로 113 (동선동4가),02-921-8468,1000,1830
한빛치과의원,127.1018028,37.51788276,"서울특별시 송파구 올림픽로35길 112, 1동 307호 (신천동, 장미아파트 B상가)",02-2202-2275,1000,1900
한빛치과의원,126.8965766,37.52749279,"서울특별시 영등포구 당산로 141, 지하1층 (당산동3가, 현대해상빌딩)",02-2672-2825,1000,1830
한빛치과의원,126.9206869,37.4997407,"서울특별시 동작구 여의대방로 142, 3층 (대방동)",02-824-2204,930,2030
한사랑가정의원,127.1325105,37.53010953,서울특별시 강동구 풍성로51길 3 (성내동),02-484-8275,900,1800
한사랑가정의원,126.8433874,37.49240348,"서울특별시 구로구 오류로8길 57, 대성빌딩 (오류동)",02-2686-4884,830,1830
한사랑내과의원,127.0955635,37.60668286,"서울특별시 중랑구 신내로 82, 404호 (신내동, 금강프라자)",02-3423-3033,900,1810
한사랑내과의원,126.852661,37.53084024,"서울특별시 강서구 곰달래로 178, 르네상스빌딩 2층 (화곡동)",02-2693-7955,930,1830
한사랑노노의원,127.0297183,37.52699346,"서울특별시 강남구 논현로176길 14, 7층 (신사동)",02-511-8700,930,1830
한사랑안과의원,127.0148243,37.57310361,"서울특별시 종로구 종로 335, 4층 (창신동)",02-765-1123,930,1800
한사랑의원,127.1535286,37.54901055,서울특별시 강동구 구천면로 498 (명일동),02-442-9103,900,1800
한사랑의원,126.9218261,37.49781682,"서울특별시 동작구 여의대방로24길 30, 2층 (신대방동, 한사랑의원)",02-823-9700,900,1830
한사랑의원,126.9621389,37.55165971,"서울특별시 마포구 만리재로 133, 3층 (아현동)",02-363-9114,900,1800
한사랑의원,127.0456527,37.68373693,서울특별시 도봉구 도봉로 887 (도봉동),02-956-7545,900,1800
한사랑의원,126.8855536,37.50884988,"서울특별시 구로구 경인로 643 (신도림동, 신도림2차동아아파트)",02-2068-0399,1000,1800
한사랑의원,126.9282625,37.47951504,"서울특별시 관악구 문성로 219, 2층 (신림동)",02-856-1717,900,1830
한사랑의원,127.0138197,37.63233214,"서울특별시 강북구 인수봉로 142 (수유동, 수유동 근생빌딩)",02-945-5050,900,1900
한사랑의원,127.1034683,37.4631481,"서울특별시 강남구 헌릉로570길 34, 402호 (세곡동, 리앤파크프라자)",02-532-3207,900,1800
한사랑의원,127.0064992,37.56277489,"서울특별시 중구 장충단로 201, 지혜빌딩 지하1, 지상3,4층 (장충동1가)",02-2277-4707,900,1830
한사랑의원,126.9162045,37.6200077,"서울특별시 은평구 갈현로 260, 2층 (갈현동)",02-386-0447,900,1800
한사랑의원,126.8675633,37.52234027,서울특별시 양천구 목동서로 280,02-2655-2883,930,1800
한사랑의원,127.1049717,37.5213593,"서울특별시 송파구 올림픽로 435 (신천동, 파크리오B상가 307호)",02-423-5334,830,1800
한사랑치과의원,126.948356,37.4890683,"서울특별시 관악구 은천로25길 69 (봉천동, 삼성프라자)",02-873-3170,930,1830
한사랑치과의원,126.8525045,37.56337527,"서울특별시 강서구 양천로57길 16, 3층 (가양동, 영보빌딩)",02-2063-2875,930,1900
한사랑치과의원,126.9101544,37.55563229,"서울특별시 마포구 월드컵로 75, 비투어타이어빌딩 5층 (망원동)",02-332-2875,830,1730
한사랑치과의원,126.9452257,37.51136715,"서울특별시 동작구 만양로 84, 212층 (노량진동, 삼익프라자)",02-821-3855,930,1800
한상범치과의원,127.1441529,37.53508878,서울특별시 강동구 천호대로 1199 (길동),02-471-3560,1000,1800
한상일의원,127.0354825,37.5582207,"서울특별시 성동구 고산자로6길 40, 2층 201호 (행당동, 레몬프라자)",02-2293-1571,900,1600
한상현치과의원,126.825395,37.49100278,"서울특별시 구로구 경인로 19, 동진빌라 203호 (온수동)",02-2615-9883,1000,1800
한상호내과의원,127.0622496,37.65635432,"서울특별시 노원구 상계로 65, (상계동)",02-937-4313,900,1800
홍영란치과의원,127.0492579,37.65265689,서울특별시 도봉구 마들로11가길 15 (창동),02-993-8726,930,1830
한서의원,126.8507421,37.55266957,"서울특별시 강서구 화곡로 324, 2층 (화곡동)",02-2698-8640,900,1800
한성욱내과의원,127.070895,37.55078152,서울특별시 광진구 군자로 85 (군자동),02-466-4189,930,1830
한성의원,126.8986392,37.52387931,"서울특별시 영등포구 양산로 139, 한성빌딩 2층 (당산동3가)",02-2633-3729,900,1700
한성익의원 치과의원,127.0281551,37.49471194,"서울특별시 서초구 서초대로78길 36, 11층 (서초동, 강남지웰타워)",02-517-9595,1000,1800
한성치과의원,126.8639319,37.52645931,"서울특별시 양천구 목동로 201, 4층 (신정동, 한성빌딩)",02-2695-7528,1000,1830
한세성모안과의원,126.9349481,37.60042147,"서울특별시 은평구 은평로 240, 힐스테이트녹번역 B102호 (응암동)",02-356-8905,930,1830
한세외과의원,127.0563919,37.67602757,"서울특별시 노원구 동일로242나길 8, 2층 (상계동)",02-939-3993,930,1800
한세정형외과의원,126.8389082,37.51718508,서울특별시 양천구 남부순환로 578 (신월동),02-2698-4123,900,1800
한솔내과의원,127.0287459,37.55656776,서울특별시 성동구 행당로 84  (행당동),02-2297-8275,900,1800
한솔내과의원,126.9667976,37.47512235,"서울특별시 관악구 인헌길 12, 2층 (봉천동)",02-887-7582,900,1800
한솔내과의원,127.0089275,37.61155602,"서울특별시 성북구 보국문로18길 1, 4층 401호 (정릉동)",02-943-8370,830,1800
한솔마취통증의학과의원,127.0896517,37.55284367,"서울특별시 광진구 천호대로 653, 4층 (중곡동)",02-446-3480,900,1800
한솔마취통증의학과의원,126.9107022,37.55600518,"서울특별시 마포구 월드컵로14길 5, 4층 (서교동)",02-334-9275,930,1730
한솔마취통증의학과의원,127.0156844,37.57741737,"서울특별시 종로구 지봉로 82 (숭인동, 수석컴비즈텔)",02-3672-7582,1500,2300
한솔병원,127.1059124,37.5060777,"서울특별시 송파구 송파대로 445, 한솔병원 (석촌동)",02-2147-6000,830,2000
한솔신경정신과의원,126.9155174,37.47789598,"서울특별시 관악구 난곡로 268, 3층 (신림동)",02-830-7588,930,1800
한솔이준규치과의원,127.0158096,37.48626846,서울특별시 서초구 서초중앙로 48 3층 (서초동),02-3472-1810,1000,1730
한솔정형외과의원,126.8560863,37.48678906,"서울특별시 구로구 개봉로 13, 1-2층 (개봉동)",02-2613-1937,900,1830
한솔정형외과의원,127.1287525,37.55272083,서울특별시 강동구  올림픽로  804 (암사동),02-3426-8575,900,1830
한솔치과의원,127.1305502,37.48476551,"서울특별시 송파구 새말로 155, 2층 (문정동)",02-409-6857,930,1830
한솔치과의원,126.9606433,37.48896635,"서울특별시 관악구 관악로30길 27, 201호 (봉천동, 관악푸르지오1단지아파트상가)",02-885-9375,930,1830
한솔치과의원,127.0649151,37.63910978,"서울특별시 노원구 섬밭로 258, 5층 (중계동, 건영백화점)",02-949-2828,930,1800
한솔치과의원,127.0447717,37.58088632,"서울특별시 동대문구 홍릉로 5-1, 2층 (청량리동)",02-963-2080,930,1800
한송이산부인과의원,126.9723007,37.57170565,"서울특별시 종로구 새문안로3길 15, 동원빌딩 2층 (당주동)",02-6258-0404,1000,2000
한순심산부인과의원,126.836797,37.5471645,"서울특별시 강서구 강서로 242, 2층 205호 (화곡동, 강서힐스테이트)",0226031100,930,1830
한스비뇨기과의원,126.9528352,37.54399372,"서울특별시 마포구 만리재로 14, 3층 (공덕동, 르네상스타워)",02-536-5281,900,1830
한스치과의원,127.0151301,37.62030885,"서울특별시 강북구 솔샘로 203, 4층 (미아동)",02-6951-2993,930,1830
홍요한내과의원,127.0520648,37.61531902,"서울특별시 성북구 돌곶이로 152, 1층 (장위동)",02-911-2575,900,1830
한스치과의원,127.0542987,37.49801005,"서울특별시 강남구 도곡로63길 16, 4층 (대치동)",02-568-9212,1000,1800
한승룡소아청소년과의원,127.0203358,37.55481247,서울특별시 성동구 행당로 1 (금호동1가),02-2293-8038,900,1830
한승열치과의원,126.8998189,37.49442801,서울특별시 영등포구 대림로 153 (대림동),02-832-2875,930,1830
한승엽치과의원,126.8845698,37.48993123,"서울특별시 구로구 구로동로 126-2, 2층 (구로동)",02-853-4963,1030,1830
한신서울치과의원,127.0068451,37.51272881,"서울특별시 서초구 잠원로 94, 3층 306호 (잠원동, 한신빌딩)",02-536-3511,800,1700
한양그린내과의원,126.9464387,37.58618176,"서울특별시 서대문구 통일로 413, 204호 (홍제동, 화인빌딩 )",02-379-3377,900,1800
한양내과의원,127.1358749,37.52806575,"서울특별시 강동구 양재대로 1365, 심포니타워 (성내동)",02-471-6845,900,1800
한양대학교병원,127.0448828,37.55994453,서울특별시 성동구 왕십리로 222-1 (사근동),02-2290-8114,830,1730
한양류마미소내과의원,126.8522263,37.52078101,"서울특별시 양천구 중앙로 275, 7층 (신정동)",02-6120-1500,900,1800
한양류마엄완식내과의원,127.0580539,37.54349891,"서울특별시 성동구 아차산로 126, 더리브 세종타워 2층 204호 (성수동2가)",02-466-7447,900,1800
한양류마일내과,126.8637258,37.52832892,"서울특별시 양천구 목동로 223, 4층 (신정동)",02-2699-3239,900,1800
한양성심의원,127.1714732,37.54653929,서울특별시 강동구 천호대로 1471 (상일동),02-427-8875,900,1830
한양씨티내과의원,126.9803827,37.47615839,"서울특별시 관악구 남부순환로 2082-33, 5층 (남현동, 서광빌딩)",02-597-1797,900,1800
한양의원,126.9038555,37.44134841,"서울특별시 금천구 시흥대로 82, 2층 (시흥동)",02-2615-8275,900,1800
한양재활의학과의원,126.9445741,37.50495881,"서울특별시 동작구 상도로 234, 2층 (상도동)",02-817-8131,900,1830
한양재활의학과의원,127.1358749,37.52806575,서울특별시 강동구 양재대로 1365 (성내동),02-474-5300,900,1800
한양재활의학과의원,126.8351975,37.54784713,"서울특별시 강서구 강서로45길 17, 창건빌딩 3층 (화곡동)",02-2604-9449,900,1740
한양재활의학과의원,126.9962926,37.48284959,"서울특별시 서초구 방배로 97, 2층 (방배동, 청유빌딩)",02-597-3875,930,1730
한양재활의학과의원,126.9120412,37.61385705,"서울특별시 은평구 서오릉로 196, 3층 (갈현동)",02-385-7575,900,1800
한양정형외과내과의원,126.8399684,37.49402242,"서울특별시 구로구 경인로 164, 대일빌딩 (오류동)",02-2687-1321,900,1830
한양정형외과의원,127.0697492,37.56116646,서울특별시 동대문구 천호대로 455 (장안동),02-2242-7844,920,1800
한양척척마취통증의학과의원,127.1125518,37.51190476,"서울특별시 송파구 백제고분로 463, 웅산빌딩 2층 (방이동)",02-413-8275,900,2000
한양치과의원,127.0344387,37.60102155,서울특별시 성북구 종암로 120  (종암동),02-913-4143,930,1830
한양퍼스트마취통증의학과의원,127.1455792,37.55034986,"서울특별시 강동구 구천면로 424, 명일메가타운 407호 (명일동)",02-426-7007,830,1830
한얼통증의학과의원,127.03879,37.65640546,"서울특별시 도봉구 도봉로 575, 3층 306호 (쌍문동, 삼환프라자)",02-900-8872,930,1800
한여성의원,127.0111111,37.5561169,"서울특별시 중구 다산로 137, 2층 (신당동)",02-2232-6800,900,1400
한영복안과의원,127.0339708,37.66218935,서울특별시 도봉구 방학로 163 (방학동),02-956-3026,930,1800
한영의원,126.9398727,37.48631747,"서울특별시 관악구 은천로 39, 1~2층 (봉천동)",02-877-5254,900,1830
한영치과의원,126.9440416,37.58915176,서울특별시 서대문구 통일로 452 (홍제동),02-395-7992,900,1800
한우식내과의원,127.0762494,37.55888193,"서울특별시 광진구 천호대로 517, 201,202호 (중곡동, 리마크빌 군자)",02-464-2300,830,1800
한울사랑의료소비자생활협동조합한사랑의원,126.9290003,37.48641785,"서울특별시 관악구 신림로 361, 2층 (신림동)",02-872-1225,900,1900
